날짜,번호,뉴스 제목
2023.11.19,7,한 주간의 이슈 검색어 Top10 [시선뉴스 키워드]
2023.11.19,8,"빈대 집중점검·방제활동 실시.. ""전북 8,884개 소 대상"""
2023.11.19,9,존재의 집
2023.11.19,10,"광양시, 12월8일까지 빈대 집중 점검·방제"
2023.11.19,11,동해시 빈대 제로화 선제대응 특별대책 추진
2023.11.19,12,"태백시, 위생업소 부당요금 근절 및 빈대예방 점검 추진"
2023.11.19,13,경산시 보건소 빈대 예방대책 간담회 개최… 공동시설 관계자 빈대 관련...
2023.11.19,14,"계양구 보건소, 빈대 확산 방지 대응 강화"
2023.11.19,15,제주 취약시설 '빈대' 예방 집중 방역 추진
2023.11.19,16,"""초가삼간 다 태우더라도 빈대 습격 막아라""…경북도, 빈대 방제 총력"
2023.11.19,17,취약시설 빈대예방 집중방역 추진
2023.11.19,18,성남시 빈대 발생 막는다…숙박·목욕장업 374곳 위생 점검
2023.11.19,19,"경산시, 빈대 예방 및 피해 방지 대책 간담회 가져"
2023.11.19,20,"성남시, '빈대 박멸' 총력 대응"
2023.11.19,21,"대구지하철서 '빈대 물림 의심' 신고…지하철 방역 방식, 빈대 살충에 효..."
2023.11.19,22,"대구시교육청 ""대구지역 학교 아직 빈대 없어"""
2023.11.19,23,"평창군, 빈대 예방·방제 방안 홍보"
2023.11.19,24,"경산시, 빈대 예방 및 피해 방지 대책 간담회 개최"
2023.11.19,25,(R)[닥터리포트]잇따른 빈대 출몰..예방법과 대처요령은?
2023.11.20,1,해외발 빈대·마이코플라즈마 공포에…“약품 품귀현상 또?”
2023.11.20,2,[기고] 40년 만에 등장한 ‘빈대’에 물렸다면?
2023.11.20,3,"전국에 ‘빈대 경보’, 정부 대책은?"
2023.11.20,4,[스카이&땅] 빈대와의 전쟁
2023.11.20,5,[충청브리핑] 행정전산망 ‘백업’까지 먹통…디지털 플랫폼 정부 ‘오...
2023.11.20,6,[네트:충북]충주 다세대 주택 빈대 확인..충북 첫 사례 - 충북 이승준
2023.11.20,7,"태백시, 위생업소 대상 부당요금·빈대 집중점검"
2023.11.20,8,"태백시, 빈대 발생 방지 집중 점검기간 운영"
2023.11.20,9,"태백시, 위생업소 대상 부당요금·빈대 집중점검"
2023.11.20,10,"전주시, 숙박시설·대중목욕탕 ‘빈대 방지’ 위생 점검"
2023.11.20,11,"""빈대 잡아라"" 퇴치제 판매 급증...살충제 오남용 주의"
2023.11.20,12,"빈대, 책으로 내리치면 죽을까?…효과적인 '가정 방제법'"
2023.11.20,13,"""시진핑 못 만나고 행정시스템은 먹통"" 내우외환 집중타"
2023.11.20,14,"""선제적 방역으로 부산의 관광지 내 빈대박멸 나선다"""
2023.11.20,15,"태백시, 빈대 발생 방지 '집중 점검기간' 운영"
2023.11.20,16,"태백시, 빈대 발생 방지를 위한 집중 점검 기간 운영"
2023.11.20,17,광양시 빈대 출현 대비 사전 작업 나선다
2023.11.20,18,"에어부산, 빈대 우려 해소 선제적 방역체계 강화"
2023.11.20,19,"조근제 함안군수, ""부서별 각종 평가 대비 등에 만전"" 주문"
2023.11.20,20,"이익선 파주시의원, 시민의 건강증진과 경기도체육대회의 성공적 개최를..."
2023.11.20,21,"김포시보건소, '빈대 대응 기동반' 구축 및 운영"
2023.11.20,22,"조근제 함안군수 ""공직자 음주운전 무관용 원칙 적용할 것"""
2023.11.20,23,"함안군, 11월 현안점검회의 개최"
2023.11.20,24,[팩트체크] 개·고양이는 빈대에 물리지 않는다?
2023.11.20,25,"김포시보건소, 빈대 대응 기동반 가동"
2023.11.20,26,"부산관광공사, 선제적 방역으로 관광지 내 빈대박멸 나서"
2023.11.20,27,"부산은 지금, 빈대 박멸 선제적 총력 대응 중"
2023.11.20,28,"부산관광공사, 선제적 방역으로 관광지 '빈대 박멸' 나서"
2023.11.20,29,[단독]부산서도 처음으로 빈대 발견…방역조치 관심
2023.11.20,30,"'말이산고분군' 특강 주문한 조근제 함안군수…""가치 느끼는 계기될 것..."
2023.11.20,31,부산도 뚫렸다…사하구 가정집에서 빈대 1마리 발견
2023.11.20,32,부산도 빈대에 뚫렸다… 사하구 가정집서 1마리 공식 확인
2023.11.20,33,부산에도 빈대출몰…사하구 가정집서 1마리 발견
2023.11.20,34,대한주택관리사협회 제10대 협회장 수도권 합동연설회 개최
2023.11.20,35,부산서도 처음으로 빈대 발견…가정집서 1마리 나왔다
2023.11.20,36,부산에도 빈대 첫 공식확인…사하구서 1마리 발견
2023.11.20,37,부산서도 빈대 발견…사하구 가정집서 1마리 나와
2023.11.20,38,"이익선 파주시의원 ""빈대-감염병 발생제로, 희구"""
2023.11.20,39,부산서도 첫 빈대 출몰... 사하구 가정집서 1마리 확인
2023.11.20,40,가구 버리고 방역도 했는데 빈대 '또' 나왔다…부산도 '비상'
2023.11.20,41,'빈대의 난' 부산도 뚫렸다…사하구 가정집서 1마리 공식 확인
2023.11.20,42,"함안군, 현안점검회의 개최"
2023.11.20,43,부산 가정집서 빈대 출몰…신고 4건 중 3건 오인신고
2023.11.20,44,"""말이산고분군, 공무원 대상 특강을"""
2023.11.20,45,"""중국 사진만 찍어도 간첩"" '프리한19' 전현무X오상진X한석준, 만치닐 나..."
2023.11.20,46,"파주시의회 이익선 의원, 제243회 본회의 5분 자유발언"
2023.11.20,47,"빈대, 공중보건의 문제로 인식해야 한다[동아시론/양영철]"
2023.11.21,1,빈대발생 최소화! 빈대 없는 관악위해 방역대책 수립
2023.11.21,2,"경기도, 빈대 발생 예비비 10억 투입…긴급점검·방제"
2023.11.21,3,"빈대, 부산 사하구 가정집서도 발견"
2023.11.21,4,"전주시, 숙박시설·대중목욕탕 ‘빈대 방지’ 위생 점검"
2023.11.21,5,"'빈대 20건' 경기도, 예비비 10억 시군 보건소 교부 긴급 방제"
2023.11.21,6,"경기도, 도내 빈대발생에 예비비 10억 투입…긴급 점검·방제"
2023.11.21,7,"경기도, 빈대 발생 대응 예비비 10억원 투입 긴급 방제"
2023.11.21,8,"경기도, 빈대 방제에 예비비 10억원 긴급 투입…20곳서 빈대 발견"
2023.11.21,9,경기도에서 빈대 20건으로 늘어…예비비 10억원 투입 긴급방제
2023.11.21,10,"경기도 10억 예비비 투입, 빈대 잡는다"
2023.11.21,11,"경기도, 빈대 발생 49곳 보건소 예비비 10억 원 배부"
2023.11.21,12,"경기도, 빈대 방제 예비비 10억원 교부···긴급 방제 나서"
2023.11.21,13,경기 빈대 발생 20건…예비비 10억원 투입해 긴급점검·방제
2023.11.21,14,"경기도, 빈대 방제에 10억 원 투입"
2023.11.21,15,"부산 빈대 출몰, 사하구 사정집서 1마리 확인"
2023.11.21,16,"경기도, '빈데믹' 차단 예비비 10억 긴급 투입...""의심신고 116건중 20건..."
2023.11.21,17,경기도서 빈대 20건으로 늘어...예비비 투입 긴급방제
2023.11.21,18,"'빈대 20건' 경기도, 예비비 10억 긴급 편성했다…보건소 교부"
2023.11.21,19,‘빈대 청정지’ 부산 빈대 출몰…부산시 방역업체 특별교육 ‘비상’
2023.11.21,20,"경기도, 빈대 발생 예비비 10억 원 투입 긴급 점검·방제"
2023.11.21,21,부산도 빈대 출몰…사하구 가정집에서 발견
2023.11.21,22,부산 가정집에서 처음으로 빈대 발견…방역 비상
2023.11.21,23,"경기도, 도내 빈대 발생에 예비비 10억 원 투입해 긴급점검·방제"
2023.11.21,24,"삼척시, 12월 8일까지 빈대 취약시설 집중 점검"
2023.11.21,25,경기도 '빈대' 발생 20건…예비비 10억원 투입 긴급방제
2023.11.21,26,"‘빈대 발생 비상’ 경기도, 예비비 10억원 투입 긴급방제"
2023.11.21,27,"빈대, 부산도 뚫었다…사하구 아파트 침투"
2023.11.21,28,"경기도, 빈대 발생 대응 긴급점검·방제 실시…예비비 10억원 투입"
2023.11.21,29,"삼척시, 12월 8일까지 빈대 취약 시설 집중 점검"
2023.11.21,30,"[생활경제 이슈] 사세, 네이버 브랜드스토어 오픈 기념 쇼핑라이브 진행..."
2023.11.21,31,경기도 빈대 판정 20건…긴급 점검·방제 예비비 10억 투입
2023.11.21,32,"""도내 빈대 발생 20건"" 경기도, 10억 들여 긴급점검·방제"
2023.11.21,33,"경기도, 빈대 20건 발생 확인...예비비 10억원 투입해 긴급점검·방제"
2023.11.21,34,방역한 곳인데…부산 가정집서 빈대 재출몰
2023.11.21,35,"관악구, 빈대 없는 관악 위해 '방역강화 특별대책' 수립"
2023.11.21,36,"경기도, 도내 빈대 발생에 예비비 10억 원 투입해 긴급점검 및 방제 나서"
2023.11.21,37,관악구 '빈대발생 대응 대책본부' 가동
2023.11.21,38,“내 침대도 설마 빈대믹?”…그놈들 습격 막아줄 ‘침구케어 잇템’은
2023.11.21,39,"경기도, 예비비 10억 원 투입 빈대 긴급방제 나서"
2023.11.21,40,부산에서도 가정집 첫 빈대 발견
2023.11.21,41,"삼척시, 빈대 취약시설 집중 점검"
2023.11.21,42,‘빈대믹’ 경기도 덮치나…20건 신고 몰려 예비비 10억 투입 긴급방제
2023.11.21,43,경기지역 빈대 20건 확인…10억 원 투입해 긴급 방제
2023.11.21,44,"관악구, 빈대 박멸 위한 방역강화 특별대책 수립"
2023.11.21,45,"김해시서부보건소, '빈대공포 확산'... 숙박·목욕장업 집중 위생점검"
2023.11.21,46,"관악구, 빈대 방역 강화 특별대책 수립"
2023.11.21,47,"경기도, '도내 빈대 발생 20건'…예비비 10억 투입해 긴급 점검·방제"
2023.11.21,48,울산서도 첫 빈대 출몰…울주군 원룸서 확인
2023.11.21,49,경기도 빈대 발생 늘어… 시·군 방제 예산 긴급 교부
2023.11.21,50,부산 빈대 첫 출몰…사하구 가정집 태블릿PC서 발견(종합)
2023.11.21,51,부산 빈대 첫 출몰…사하구 가정집 태블릿PC서 발견(종합)
2023.11.21,52,"경기도, 빈대 판정 20건…긴급 점검·방제 예비비 10억 투입"
2023.11.21,53,"""빈대 막아라""…복지부, 장기요양기관 전수 점검"
2023.11.21,54,"복지부, 장기요양기관 동절기 안전점검과 병행해 빈대 집중 점검"
2023.11.21,55,경기지역 빈대 확인 20건으로 늘어…예비비 10억 투입 긴급방제
2023.11.21,56,부산서도 빈대 발견…사하구 가정집서 1마리 확인
2023.11.21,57,장기요양기관 대상 동절기 안전점검 및 빈대 집중 점검 실시
2023.11.21,58,"복지부, 장기요양기관 대상 ‘빈대 발생 방지’ 점검 등 실시"
2023.11.21,59,부산서도 빈대 발견…사하구 가정집서 1마리 확인
2023.11.21,60,"""빈대 없는 관악 만든다""…방역강화 특별대책 수립"
2023.11.21,61,"""빈대 없는 밀양 만든다""…관내 업소·의료기관 위생 점검"
2023.11.21,62,"'빈대를 막아라' 복지부, 모든 장기요양기관 집중 점검"
2023.11.21,63,'위드 빈대' 되나…인천~부산까지 다 퍼졌다
2023.11.21,64,충북도 '안전충북 2030 프로젝트' 중간점검
2023.11.21,65,부산서도 빈대 발견…사하구 가정집서 1마리 확인
2023.11.21,66,"가평군, 빈대 확산방지 긴급대책 회의"
2023.11.21,67,부산서도 빈대 발견...사하구 가정집 1마리
2023.11.21,68,“한 달 전 두드러기 왜인가 했더니…” 부산서도 빈대 확인
2023.11.21,69,“빈대 막아라”…장기요양기관 빈대 집중 점검
2023.11.21,70,"가평군, '빈대' 지역 유입 예방 숙박업소·목욕업소 등 4262곳 위생점검"
2023.11.21,71,"경기도, 도내 빈대 발생에 예비비 10억원 투입해 긴급점검·방제"
2023.11.21,72,빈대 포비아 확산...안전한 침구 케어 용품 재조명
2023.11.21,73,"'빈대 퇴치' 밀양시, 공중위생업소·의료기관 등 146곳 위생점검"
2023.11.21,74,부산서도 빈대 첫 발견…'빈데믹' 방제 비상
2023.11.21,75,"김포시, 빈대 대응 기동반 운영"
2023.11.21,76,"서울 관악구, ‘빈대 제로’ 위해 방역 강화 특별대책 수립"
2023.11.21,77,"충북도, 안전충북 프로젝트 추진상황 점검"
2023.11.21,78,부산도 ‘빈대’에 뚫렸다… 가정집서 빈대 1마리 발견
2023.11.21,79,"밀양시, 빈대확산 방지 위생 점검 실시"
2023.11.21,80,"경기도, 도내 빈대 긴급점검·방제 위해 예비비 10억 원 투입"
2023.11.21,81,"밀양시, 빈대 확산 방지 대응 '총력'"
2023.11.21,82,울산서도 빈대 첫 출현…울주군 원룸서 발견
2023.11.21,83,"'빈대 없는 관악' 총력…관악구, 특별 방역대책 수립"
2023.11.21,84,부산 가정집 태블릿PC서 빈대 발견…“거주자 팔‧다리 물렸다”
2023.11.21,85,부산시도 빈대 방역 비상…숙박·목욕탕 2천여곳 전수조사
2023.11.21,86,"경기도, '빈대' 예비비 10억…위생 취약시설 긴급 방제"
2023.11.21,87,"가평군, 빈대 확산방지 소관부서 긴급대책 회의 개최"
2023.11.21,88,"부산 사하구 가정집서 빈대…시, 숙박·목욕탕 등 전수조사"
2023.11.21,89,가구 버리고 방역도 했는데 부산서도 첫 빈대 출몰…사하구 가정집서 1...
2023.11.21,90,경기도 '빈대 주의보' 출몰 판정 20건..방제 예비비 10억 투입
2023.11.21,91,경기도 '빈대 주의보' 출몰 판정 20건..방제 예비비 10억 투입
2023.11.21,92,"복지부, 장기요양기관 1만 곳 빈대 점검…부산 주택서도 출현(종합)"
2023.11.21,93,울산서도 빈대 첫 출현…울주군 원룸서 발견
2023.11.21,94,"경기도, 도내 빈대 발생 예비비 10억원 교부"
2023.11.21,95,"“빈대 막아라”…복지부, 장기요양기관 1만1600곳 전수 점검"
2023.11.21,96,"복지부, 장기요양기관 빈대 집중 점검 실시"
2023.11.21,97,"경기도, 도내 빈대 발생에 예비비 10억 원 투입해 긴급점검·방제"
2023.11.21,98,"삼척시, 12월8일까지 빈대 취약시설 집중 점검"
2023.11.21,99,"빈대 처음 발견된 부산 초비상... 신고된 집 거주자, 빈대 나온 타지 방..."
2023.11.21,100,"‘빈대와의 전쟁’ 신일전자, 쾌적한 숙면 지원 ‘위생 아이템’ 추천"
2023.11.21,101,울산까지 간 ‘이놈’에 발칵…원룸에서 첫 빈대 나왔다
2023.11.21,102,울산에서도 빈대 출몰…울주군 원룸서 첫 발견
2023.11.21,103,[생활경제 이슈] ‘제34회 CJ와 함께하는 유재하 음악경연대회’ 성료 ...
2023.11.21,104,울산서도 빈대 발견.. 원룸 건물 전체 방역 조치
2023.11.21,105,부산 이어 울산서도 빈대 발견…'빈데믹' 비상
2023.11.21,106,"[단독]尹 ‘현장 행보 강조’에…대통령실 참모, 빈대 방역·주택조합 ..."
2023.11.21,107,"[자막뉴스] ""자가 방역했는데 또 출몰""…부산에서도 빈대 발견"
2023.11.21,108,부산서도 빈대 발견…사하구 가정집서 1마리 확인
2023.11.21,109,"경기도, 도내 빈대 발생에 예비비 10억 원 투입해 긴급점검·방제"
2023.11.21,110,울산에서도 빈대 발견... 긴급 방역하고 방제 특별교육 진행
2023.11.21,111,울산서도 빈대 출몰… 울주군 원룸서 발견
2023.11.21,112,부산서도 빈대 첫 출몰…사하구 아파트 침투
2023.11.21,113,"행안부, 집중 점검과 신속한 방제로 빈대 확산 철저 차단 다짐"
2023.11.21,114,"장기요양기관 빈대 집중 점검···""동절기 안전점검과 병행"""
2023.11.21,115,지난주 전국에서 빈대 발생 68건…3만7천여 곳 점검
2023.11.21,116,빈대 우려 대상시설 3만7000곳 점검…가정 방제법 영상 제작
2023.11.21,117,"부산에서 빈대 첫 발견…부산시, 특별 점검 추진"
2023.11.21,118,"관악구, 빈대 방역대책 수립"
2023.11.21,119,"경기도, 예비비 10억 원 투입 빈대 긴급방제"
2023.11.21,120,"지난주 빈대 발생 신고 68건… 정부, 3.7만 곳 점검·방제"
2023.11.21,121,"""울산도 나왔다""...부산 이어 빈대 잇따라 발견"
2023.11.21,122,전국서 빈대 신고 '폭주'…일주일 만에 70여건 발견됐다
2023.11.21,123,"""열 쬐고 두드리고"" 빈대 잡는 제품 살펴보니"
2023.11.21,124,"광주시, 빈대 총력대응체계 구축…13개 부서 협업"
2023.11.21,125,"지난 1주간 빈대 신고 189건…정부, 합동대응회의 개최"
2023.11.21,126,"경기도의회 이석균 의원, ""한국도자재단 직원들, 직장문화 불만 높다"""
2023.11.21,127,"광주광역시, 빈대 총력대응체계 구축"
2023.11.21,128,"김해시서부보건소, 숙박·목욕장업 집중 위생점검... '빈대공포 확산'"
2023.11.21,129,"밀양시, 도심 속 공한지 무료 주차장 큰 호응 [밀양소식]"
2023.11.21,130,부산 사하구 가정집 빈대 출몰...목욕탕 등 2천여곳 조사
2023.11.21,131,부산 사하구 가정집 빈대 출몰...목욕탕 등 2천여곳 조사
2023.11.21,132,"지난 한 주간 전국서 빈대 신고 189건, 발생 확인 68건"
2023.11.21,133,"광주시, 빈대 합동대책반 구성… 확산 방지 총력 대응"
2023.11.21,134,광주서도 빈대 첫 발견…단독주택 반지하
2023.11.21,135,"[경기24시] 경기도, 경기청년 해외봉사단 프로그램 '기회 오다(ODA)' 진행"
2023.11.21,136,"부산 아파트, 울산 원룸서도 빈대 나왔다"
2023.11.21,137,"광주 서구 주택서도 빈대 발생 확인…""확산 방지 총력 대응"""
2023.11.21,138,"광주광역시, 빈대 총력대응체계 구축"
2023.11.21,139,지난주 빈대 발생 68건…물리적 방제법 대국민 홍보 강화
2023.11.21,140,"경기도, 도내 빈대 발생에 예비비 10억원 투입···긴급점검·방제"
2023.11.21,141,"'광주서 첫 빈대 발생 확인'...광주광역시, 빈대 총력 대응체계 구축"
2023.11.21,142,"수원특례시의회 김미경 의원, “빈대 출몰에 선제적 조치 취해야”"
2023.11.21,143,"수원시의회 김미경 의원, ""빈대 출몰에 선제적 조치 취해야"""
2023.11.21,144,"수원특례시의회 도시환경위원회 김미경 의원 ""빈대 출몰에 선제적 조치..."
2023.11.21,145,"광주시, 빈대 총력대응체계 구축"
2023.11.21,146,광주서도 '빈대' 나왔다…서구 주택서 발생 확인
2023.11.21,147,"끔찍한 그놈, 끝내 부산·울산까지 침략했다…커지는 ‘빈대포비아’"
2023.11.21,148,"울산에도 빈대, 장소는 원룸"
2023.11.21,149,광주까지 옮겨간 빈대…단독주택 반지하서 발견
2023.11.21,150,광주에서도 '빈대' 발견 '총력대응체계' 구축
2023.11.21,151,이천보건소 '빈대 제로' 방역TF 가동… 전문소독업소와 연계
2023.11.21,152,"충북도, 안전충북 실현에 전 실국 역량 결집"
2023.11.21,153,"지난주 빈대 발생 68건…정부, 목욕탕 등 3만7천곳 점검"
2023.11.21,154,광주서도 빈대 첫 발견
2023.11.21,155,광주서도 빈대 첫 발견…단독주택 반지하
2023.11.21,156,"지난주 빈대 발생 189건…정부 ""빈대 차단 해법은 적극적 신고·철저한 ..."
2023.11.21,157,"대전 서구의회 경제복지위, 서구 보건행정 집중 감사"
2023.11.21,158,지난주 빈대 발생 68건…다중이용시설 3만7000곳 점검 완료
2023.11.21,159,"지난주 빈대 발생 68건…정부, 목욕탕 등 3만7천곳 점검"
2023.11.21,160,"김미경 수원시의원, “빈대 출몰에 선제적 조치 취해야”"
2023.11.21,161,"경기도도 빈대 발견… 10억원 긴급편성, 점검 및 방제 나서"
2023.11.21,162,지난주 전국 빈대 발생 신고 189건...68건 실제 확인
2023.11.21,163,"광주광역시, 빈대 총력대응체계 구축"
2023.11.21,164,"지난주 빈대 발생 68건…정부, 요양병원 기숙사 등 3만7천곳 샅샅 점검"
2023.11.21,165,"'빈대 출몰' 지난주 68건…정부, 목욕탕 등 3만7천곳 점검"
2023.11.21,166,"'이른바 빈데믹' 부산도 빈대 뚫렸다, 사하구 아파트서 빈대 출몰"
2023.11.21,167,울산도 빈대 첫 출현..울주군 원룸서 발견
2023.11.21,168,광주·부산·충주서도 빈대 출몰…시민 불안 확산(종합)
2023.11.21,169,울산에서도 빈대 발견.. 울주군 원룸서 나와
2023.11.21,170,"수원특례시의회, 2023년 행감서 '빈대 대응·육교 통학로 조성' 지적"
2023.11.21,171,전주시설공단 '빈대' 불안감 잠재운다!
2023.11.21,172,"경기도, 빈대 발생에 예비비 10억 원 투입해 긴급점검·방제"
2023.11.21,173,광주 단독주택 반지하에서 빈대 첫 발견
2023.11.21,174,광주서 첫 빈대 발견 합동대책반 가동
2023.11.21,175,"김미경 수원시의회 의원 ""빈대 출몰에 대한 선제 대응해야"""
2023.11.21,176,광주서도 빈대 첫 발견…단독주택 반지하
2023.11.21,177,"""단독주택 반지하서 빈대 나왔다""…광주 '발칵', 합동대책반 꾸려"
2023.11.21,178,"충북도, 안전충북 실현에 전 실국 역량 결집"
2023.11.21,179,부산도 빈대 첫 발견…공공시설 방역 강화
2023.11.21,180,울산도 빈대 '비상'… 울주 원룸서 첫 출현
2023.11.21,181,"빈대, 부산도 뚫렸다…일주일 새 전국 68곳서 확인"
2023.11.21,182,"이천시, 선제 방역 '빈대 OUT' 총력"
2023.11.21,183,"울산·부산도 빈대 첫 발견…지자체, 특별점검 나서"
2023.11.21,184,광주에서도 빈대 출몰... 지자체 일주일간 ‘쉬쉬’
2023.11.21,185,울산서 빈대…덕신 원룸 의심신고
2023.11.21,186,광주도 빈대 나왔다…당국 “합동 대응”
2023.11.21,187,광주서 첫 빈대 발생..'확산 방지 대응'
2023.11.21,188,[사설] 설마 했는데 울산도 빈대 출몰 … 방역 서둘러야
2023.11.21,189,부산서도 빈대 발견...방역 비상
2023.11.21,190,광주서도 빈대 첫 발견..단독주택 반지하
2023.11.21,191,광주서 빈대 첫 출현…확산방지 총력
2023.11.21,192,"대전 서구의회 경제복지위원회, 2023년도 5일차 행정사무감사 실시"
2023.11.21,193,부산도 빈대 첫 발견…공공시설 방역 강화
2023.11.21,194,빈대 발견되자 뒷북 방역 준비
2023.11.21,195,울산도 '빈대' 비상… 울주군 원룸서 첫 발견
2023.11.21,196,빈대집중점검 1주차…전국서 빈대 발생 68건
2023.11.21,197,"빈대, 끈질긴 생명력에 '진절머리'…""한달 방제 작업에도 또 출몰"""
2023.11.22,1,울산도 뚫렸다…빈대 첫 발견 방역 비상
2023.11.22,2,"서구의회 경제복지위 행감, 빈대 출몰 신고 여러 차례 2곳서 빈대 확인..."
2023.11.22,3,"[사설]울산까지 침투한 빈대, 질병처럼 인식해야"
2023.11.22,4,빈대 출몰에 발칵 뒤집힌 부산…울산도 뚫렸다
2023.11.22,5,[SNS로 보는 세상] 빈대 포비아
2023.11.22,6,울산서도 빈대 출몰…소독업체·방역인력 방제 특별교육
2023.11.22,7,[단독]서울 빈대 절반 '고시원·쪽방촌'서 나와…방제능력 없어 확산 속...
2023.11.22,8,"강릉시, ‘빈대 초동방제’ 다중이용시설 등 일제 점검"
2023.11.22,9,"밀양시, ‘빈대확산 방지 대응’ 총력…관내 ‘업소 위생 점검’ 실시"
2023.11.22,10,“확산 막자”…부산 빈대 출현에 공공시설 방역 ‘총력’
2023.11.22,11,"[아침신문 솎아보기] 한겨레 ""공영방송 손아귀 넣겠다는 윤석열 정부 집..."
2023.11.22,12,"강북구, 빈대 위험시설 대상 예방교육 실시"
2023.11.22,13,"이젠 ‘전국구’… 울산시, 빈대 방제요령 특별교육 돌입"
2023.11.22,14,"강릉시, 빈대 초동방제 위한 다중이용시설 일제 점검"
2023.11.22,15,"횡성군보건소, ‘선제적 방제’ 빈대 확산 방지 총력!"
2023.11.22,16,"강동구, ‘빈대 제로’ 방역소독계획 수립…방역에 총력"
2023.11.22,17,"수원특례시의회 김미경 의원 ""빈대 출몰에 선제적 조치 취해야"""
2023.11.22,18,"광주광역시, 빈대 총력 대응체계 구축"
2023.11.22,19,"'빈대 확산 막아라'…울산시, 방제 특별교육"
2023.11.22,20,울산서도 빈대 출몰···방제요령 특별 교육·방역 강화
2023.11.22,21,[정책브리핑] 2023년 11월 22일 수요일 주요 정책
2023.11.22,22,11월 22일 오늘의 안전 상황
2023.11.22,23,빈대 OUT! 이천시 신속 대응 T/F 구성 등 방역에 팔 걷어 붙여...
2023.11.22,24,"강릉시, 빈대 비상방역상황실 운영…다중이용시설 일제 점검"
2023.11.22,25,[22일 부산시] 2030부산세계박람회 유치 성공 출정식 개최 등
2023.11.22,26,"횡성군, 빈대 선제적 방제·감시체계 돌입"
2023.11.22,27,"강릉시, 빈대 방제 위해 다중이용시설 점검"
2023.11.22,28,"제주시, 빈대 확산 우려에 숙박업소·목욕탕 100곳 특별점검"
2023.11.22,29,광주서 첫 빈대 발생..'확산 방지 대응'
2023.11.22,30,울산서도 빈대 나와 ‘발칵’···울주군 원룸서 발견
2023.11.22,31,"제주시, 숙박업소·목욕탕 100곳 대상 빈대 특별방제"
2023.11.22,32,"대전 서구의회 경제복지위원회, 보건행정과·건강증진과 행감"
2023.11.22,33,"횡성군, 다중이용시설 중심 빈대 집중 점검"
2023.11.22,34,"강북구, 빈대 위험시설 대상 예방교육 실시"
2023.11.22,35,"강북구, 빈대 퇴치 위한 예방 교육 실시"
2023.11.22,36,"울산광역시, ‘빈대 방제 요령 특별교육’ 실시"
2023.11.22,37,"제주시, 빈대 집중 방제 숙박업·목욕장업 특별점검 실시"
2023.11.22,38,"강릉시, ‘빈대 초동방제’ 다중이용시설 일제 점검"
2023.11.22,39,"제주시, 빈대 집중 방제 숙박업·목욕장업 특별점검"
2023.11.22,40,"완주군, 빈대 예방을 위한 안전문화운동 캠페인"
2023.11.22,41,"""더이상 청정 지역 아냐"" 울산 북구 빈대 예방 262곳 특별점검"
2023.11.22,42,“곰팡이 잔뜩 핀 이불 항의했더니 오리털 특성이라네요... 이게 맞나요...
2023.11.22,43,"강릉시, 빈대 초동방제 일제 점검 나서"
2023.11.22,44,"강릉시, 빈대 초동방제를 위한 다중이용시설 등 일제 점검"
2023.11.22,45,"제주시, 빈대 집중 방제를 위한 숙박업·목욕장업 특별점검"
2023.11.22,46,"부산관광업계, 선제적 빈대 대응에 분주"
2023.11.22,47,"정보현 의원, '빈대 제로' 철저한 방역 촉구"
2023.11.22,48,수원시의회 김미경 의원 “빈대 출몰에 선제적 조치 취해야”
2023.11.22,49,횡성 빈대 유입 감시 체계 가동
2023.11.22,50,울산서도 출몰한 빈대… 방역 인력 등 150여명에 특별 방제 교육
2023.11.22,51,전남 진도서 빈대 발견…외국인 근로자 숙소 전수조사
2023.11.22,52,전남서도 빈대 첫 확인…진도 계절근로자 숙소서 발견
2023.11.22,53,전남 진도 외국인 숙소서 빈대 출몰…“전수조사 실시”
2023.11.22,54,"이천시, 빈대 확산 방지 및 대응 위해 TF 운영"
2023.11.22,55,"‘광주 빈대 발생 촉각’ 나주시, 고위험군 시설 방제 만전"
2023.11.22,56,"울산시, 빈대 방제 요령 특별교육 실시"
2023.11.22,57,"진도에서 빈대 발견..전남 첫 사례, 전수조사 착수"
2023.11.22,58,[포스트체크] 빈대 붙으면 주목받는 업계가 있다?...빈대 잇템 알아보기
2023.11.22,59,진도 외국인 숙소서 전남 첫 빈대 확인…긴급방역·전수조사
2023.11.22,60,구멍 뚫린 ‘빈대’ 방역…전남 진도서도 발견
2023.11.22,61,"'빈대 주의보 발령' 나주시, 고위험군 시설 방제 총력"
2023.11.22,62,"'광주 빈대 발생 촉각' 나주시, 고위험군 시설 방제 만전"
2023.11.22,63,"강릉시, ‘빈대 초동방제를 위한’ 다중이용시설 등 일제 점검"
2023.11.22,64,“출동해도 허탕 일쑤”…‘방역 만전’에도 빈대가 적게 발견되는 이유...
2023.11.22,65,“빈대요? 10년 전에도 있었어요… 바퀴 같은 생활해충 가능성도”[우리...
2023.11.22,66,정선용 충북도 행정부지사 '안전충북 프로젝트' 점검 회의 주재
2023.11.22,67,전남 진도 양식어가서 빈대 발견
2023.11.22,68,부산·광주도 뚫렸다… '빈대공포' 확산에 퇴치용품 불티
2023.11.22,69,울산시 '빈대 방제 요령 특별교육'…방역인력 150여명
2023.11.22,70,광주·전남서도 빈대 발견…취약시설 집중 점검
2023.11.22,71,"""빈대 집중 방제""…제주시, 숙박업·목욕장업 특별점검"
